ROW_ID,conversion
451,0.01686162269785963
452,0.1282420749279539
453,0.022891915386844392
454,0.1000429368827823
455,0.01686162269785963
456,0.01686162269785963
457,0.13721744667303407
458,0.13721744667303407
459,0.05048543689320388
460,0.01686162269785963
461,0.13743890518084068
462,0.3795309168443497
463,0.2199248120300752
464,0.01686162269785963
465,0.027864855451062348
466,0.06725274725274726
467,0.13743890518084068
468,0.04007235285932934
469,0.09703145768719539
470,0.035287779473825984
471,0.01686162269785963
472,0.026113671274961597
473,0.04007235285932934
474,0.13721744667303407
475,0.01686162269785963
476,0.035287779473825984
477,0.04108843537414966
478,0.08792965627498002
479,0.10032017075773746
480,0.19982810485603783
481,0.035287779473825984
482,0.027864855451062348
483,0.0472972972972973
484,0.13743890518084068
485,0.022891915386844392
486,0.06725274725274726
487,0.07360774818401937
488,0.07575757575757576
489,0.027864855451062348
490,0.13743890518084068
491,0.19982810485603783
492,0.13941769316909294
493,0.17400162999185004
494,0.06272882597022211
495,0.1000429368827823
496,0.035287779473825984
497,0.17400162999185004
498,0.13743890518084068
499,0.07360774818401937
500,0.1394736842105263
501,0.08241237764445848
502,0.01686162269785963
503,0.13721744667303407
504,0.0915032679738562
505,0.05829596412556054
506,0.1000429368827823
507,0.022891915386844392
508,0.01686162269785963
509,0.028416779431664412
510,0.022891915386844392
511,0.04108843537414966
512,0.06272882597022211
513,0.1000429368827823
514,0.2199248120300752
515,0.05264969029593944
516,0.04007235285932934
517,0.01686162269785963
518,0.19586840091813312
519,0.19982810485603783
520,0.01686162269785963
521,0.04007235285932934
522,0.09703145768719539
523,0.021137469586374694
524,0.04108843537414966
525,0.01686162269785963
526,0.035287779473825984
527,0.082687338501292
528,0.09703145768719539
529,0.08241237764445848
530,0.07360774818401937
531,0.035287779473825984
532,0.0661764705882353
533,0.13721744667303407
534,0.01686162269785963
535,0.13743890518084068
536,0.05002605523710266
537,0.027864855451062348
538,0.01686162269785963
539,0.04007235285932934
540,0.2345343303874915
541,0.027864855451062348
542,0.01686162269785963
543,0.035287779473825984
544,0.1000429368827823
545,0.04007235285932934
546,0.1394736842105263
547,0.05245082734935998
548,0.01686162269785963
549,0.04007235285932934
550,0.1000429368827823
551,0.10032017075773746
552,0.17216642754662842
553,0.027864855451062348
554,0.1000429368827823
555,0.0915032679738562
556,0.2199248120300752
557,0.19982810485603783
558,0.021137469586374694
559,0.021137469586374694
560,0.13941769316909294
561,0.1518987341772152
562,0.13721744667303407
563,0.06272882597022211
564,0.035287779473825984
565,0.2345343303874915
566,0.1394736842105263
567,0.17400162999185004
568,0.05245082734935998
569,0.1394736842105263
570,0.08792965627498002
571,0.07360774818401937
572,0.04108843537414966
573,0.01686162269785963
574,0.07360774818401937
575,0.022891915386844392
576,0.01686162269785963
577,0.04108843537414966
578,0.021137469586374694
579,0.13941769316909294
580,0.021137469586374694
581,0.01686162269785963
582,0.035287779473825984
583,0.08236594803758983
584,0.021137469586374694
585,0.07575757575757576
586,0.021137469586374694
587,0.10032017075773746
588,0.07360774818401937
589,0.11345646437994723
590,0.1000429368827823
591,0.18790849673202614
592,0.2199248120300752
593,0.06060606060606061
594,0.1000429368827823
595,0.17400162999185004
596,0.082687338501292
597,0.021137469586374694
598,0.1394736842105263
599,0.06272882597022211
600,0.21956087824351297
601,0.022891915386844392
602,0.16954022988505746
603,0.021137469586374694
604,0.01686162269785963
605,0.19586840091813312
606,0.05048543689320388
607,0.01686162269785963
608,0.01686162269785963
609,0.1518987341772152
610,0.082687338501292
611,0.035287779473825984
612,0.09703145768719539
613,0.035287779473825984
614,0.13743890518084068
615,0.04007235285932934
616,0.04007235285932934
617,0.07575757575757576
618,0.13941769316909294
619,0.035287779473825984
620,0.021137469586374694
621,0.13743890518084068
622,0.04007235285932934
623,0.17216642754662842
624,0.01686162269785963
625,0.05002605523710266
626,0.027864855451062348
627,0.035287779473825984
628,0.07360774818401937
629,0.06725274725274726
630,0.04007235285932934
631,0.07360774818401937
632,0.2199248120300752
633,0.07360774818401937
634,0.03925845147219193
635,0.082687338501292
636,0.035287779473825984
637,0.13743890518084068
638,0.06725274725274726
639,0.03925845147219193
640,0.1518987341772152
641,0.022891915386844392
642,0.07360774818401937
643,0.13941769316909294
644,0.01686162269785963
645,0.04108843537414966
646,0.021137469586374694
647,0.08241237764445848
648,0.13721744667303407
649,0.027864855451062348
650,0.3659942363112392
651,0.01686162269785963
652,0.06272882597022211
653,0.05245082734935998
654,0.1000429368827823
655,0.10032017075773746
656,0.035287779473825984
657,0.027864855451062348
658,0.16954022988505746
659,0.07360774818401937
660,0.01686162269785963
661,0.1394736842105263
662,0.07360774818401937
663,0.04108843537414966
664,0.07360774818401937
665,0.022891915386844392
666,0.13743890518084068
667,0.027864855451062348
668,0.06725274725274726
669,0.04007235285932934
670,0.035287779473825984
671,0.01686162269785963
672,0.021137469586374694
673,0.13721744667303407
674,0.1893305439330544
675,0.04007235285932934
676,0.05264969029593944
677,0.09703145768719539
678,0.01686162269785963
679,0.035287779473825984
680,0.18790849673202614
681,0.05048543689320388
682,0.01686162269785963
683,0.01686162269785963
684,0.021137469586374694
685,0.05264969029593944
686,0.021137469586374694
687,0.021137469586374694
688,0.13743890518084068
689,0.2199248120300752
690,0.05245082734935998
691,0.04007235285932934
692,0.04007235285932934
693,0.01686162269785963
694,0.05245082734935998
695,0.05264969029593944
696,0.07575757575757576
697,0.43902439024390244
698,0.035287779473825984
699,0.021137469586374694
700,0.07360774818401937
701,0.01686162269785963
702,0.2199248120300752
703,0.035287779473825984
704,0.015742128935532233
705,0.21956087824351297
706,0.01686162269785963
707,0.05245082734935998
708,0.07360774818401937
709,0.13743890518084068
710,0.05245082734935998
711,0.04007235285932934
712,0.04108843537414966
713,0.035287779473825984
714,0.13721744667303407
715,0.25
716,0.01686162269785963
717,0.102803738317757
718,0.3333333333333333
719,0.035287779473825984
720,0.08236594803758983
721,0.2989247311827957
722,0.04108843537414966
723,0.021137469586374694
724,0.021137469586374694
725,0.04007235285932934
726,0.01686162269785963
727,0.07360774818401937
728,0.13941769316909294
729,0.05264969029593944
730,0.0661764705882353
731,0.06272882597022211
732,0.16954022988505746
733,0.1282420749279539
734,0.022891915386844392
735,0.06725274725274726
736,0.13941769316909294
737,0.05264969029593944
738,0.07360774818401937
739,0.17400162999185004
740,0.022891915386844392
741,0.05002605523710266
742,0.04108843537414966
743,0.021137469586374694
744,0.2345343303874915
745,0.035287779473825984
746,0.13743890518084068
747,0.08236594803758983
748,0.04108843537414966
749,0.25
750,0.07360774818401937
751,0.022891915386844392
752,0.01686162269785963
753,0.25263157894736843
754,0.13941769316909294
755,0.01686162269785963
756,0.06272882597022211
757,0.2036727879799666
758,0.03164556962025317
759,0.01686162269785963
760,0.2199248120300752
761,0.25
762,0.04108843537414966
763,0.13743890518084068
764,0.01686162269785963
765,0.13941769316909294
766,0.027864855451062348
767,0.13743890518084068
768,0.17216642754662842
769,0.07575757575757576
770,0.02247191011235955
771,0.05264969029593944
772,0.2199248120300752
773,0.13743890518084068
774,0.01686162269785963
775,0.13941769316909294
776,0.17400162999185004
777,0.07360774818401937
778,0.01686162269785963
779,0.1394736842105263
780,0.01686162269785963
781,0.25263157894736843
782,0.19586840091813312
783,0.05048543689320388
784,0.021137469586374694
785,0.027864855451062348
786,0.16954022988505746
787,0.06272882597022211
788,0.17400162999185004
789,0.035287779473825984
790,0.035287779473825984
791,0.08241237764445848
792,0.01686162269785963
793,0.19982810485603783
794,0.01686162269785963
795,0.07360774818401937
796,0.07575757575757576
797,0.04007235285932934
798,0.1282420749279539
799,0.07360774818401937
800,0.021137469586374694
801,0.04007235285932934
802,0.17400162999185004
803,0.028416779431664412
804,0.04007235285932934
805,0.022891915386844392
806,0.09703145768719539
807,0.021137469586374694
808,0.06272882597022211
809,0.17235188509874327
810,0.06272882597022211
811,0.05002605523710266
812,0.01686162269785963
813,0.035287779473825984
814,0.19982810485603783
815,0.2909090909090909
816,0.2199248120300752
817,0.1282420749279539
818,0.06725274725274726
819,0.06272882597022211
820,0.035287779473825984
821,0.035287779473825984
822,0.01686162269785963
823,0.17400162999185004
824,0.10803059273422562
825,0.19586840091813312
826,0.07575757575757576
827,0.1000429368827823
828,0.04108843537414966
829,0.01686162269785963
830,0.082687338501292
831,0.015742128935532233
832,0.01686162269785963
833,0.03164556962025317
834,0.04108843537414966
835,0.0
836,0.25
837,0.17400162999185004
838,0.19586840091813312
839,0.18354430379746836
840,0.2199248120300752
841,0.027864855451062348
842,0.3333333333333333
843,0.07360774818401937
844,0.17216642754662842
845,0.01686162269785963
846,0.2345343303874915
847,0.04007235285932934
848,0.04108843537414966
849,0.13743890518084068
850,0.07575757575757576
851,0.04007235285932934
852,0.2199248120300752
853,0.04108843537414966
854,0.035287779473825984
855,0.17400162999185004
856,0.01686162269785963
857,0.05264969029593944
858,0.07360774818401937
859,0.06725274725274726
860,0.06272882597022211
861,0.13743890518084068
862,0.05264969029593944
863,0.04108843537414966
864,0.13574660633484162
865,0.19982810485603783
866,0.01686162269785963
867,0.2199248120300752
868,0.18790849673202614
869,0.17400162999185004
870,0.09703145768719539
871,0.01686162269785963
872,0.09703145768719539
873,0.08241237764445848
874,0.027864855451062348
875,0.01686162269785963
876,0.06272882597022211
877,0.05245082734935998
878,0.13941769316909294
879,0.19982810485603783
880,0.08241237764445848
881,0.21956087824351297
882,0.01686162269785963
883,0.18790849673202614
884,0.10032017075773746
885,0.01686162269785963
886,0.42857142857142855
887,0.08236594803758983
888,0.04108843537414966
889,0.01686162269785963
890,0.01686162269785963
891,0.07360774818401937
892,0.25
893,0.01686162269785963
894,0.04108843537414966
895,0.1893305439330544
896,0.01686162269785963
897,0.021137469586374694
898,0.07360774818401937
899,0.01686162269785963
900,0.2199248120300752
901,0.26804123711340205
902,0.04007235285932934
903,0.04108843537414966
904,0.21956087824351297
905,0.027864855451062348
906,0.2989247311827957
907,0.1000429368827823
908,0.035287779473825984
909,0.1394736842105263
910,0.04007235285932934
911,0.04108843537414966
912,0.06725274725274726
913,0.07575757575757576
914,0.04108843537414966
915,0.17216642754662842
916,0.7804878048780488
917,0.047520661157024795
918,0.23636363636363636
919,0.04108843537414966
920,0.06725274725274726
921,0.07360774818401937
922,0.21956087824351297
923,0.01686162269785963
924,0.035287779473825984
925,0.04108843537414966
926,0.04007235285932934
927,0.021137469586374694
928,0.13941769316909294
929,0.035287779473825984
930,0.10803059273422562
931,0.01686162269785963
932,0.25
933,0.10803059273422562
934,0.05245082734935998
935,0.16954022988505746
936,0.13743890518084068
937,0.08241237764445848
938,0.1282420749279539
939,0.13941769316909294
940,0.047520661157024795
941,0.04007235285932934
942,0.1000429368827823
943,0.04108843537414966
944,0.08241237764445848
945,0.07575757575757576
946,0.13743890518084068
947,0.10032017075773746
948,0.05002605523710266
949,0.07360774818401937
950,0.04108843537414966
951,0.07360774818401937
952,0.04007235285932934
953,0.04007235285932934
954,0.08241237764445848
955,0.022891915386844392
956,0.13743890518084068
957,0.04108843537414966
958,0.07360774818401937
959,0.13721744667303407
960,0.01686162269785963
961,0.035287779473825984
962,0.01686162269785963
963,0.2345343303874915
964,0.035287779473825984
965,0.027864855451062348
966,0.04108843537414966
967,0.2199248120300752
968,0.04007235285932934
969,0.13721744667303407
970,0.035287779473825984
971,0.06725274725274726
972,0.06272882597022211
973,0.04108843537414966
974,0.18790849673202614
975,0.13941769316909294
976,0.13941769316909294
977,0.01686162269785963
978,0.021137469586374694
979,0.13743890518084068
980,0.07360774818401937
981,0.19982810485603783
982,0.09703145768719539
983,0.16954022988505746
984,0.05245082734935998
985,0.06272882597022211
986,0.06272882597022211
987,0.03680203045685279
988,0.04007235285932934
989,0.07360774818401937
990,0.08241237764445848
991,0.08241237764445848
992,0.1394736842105263
993,0.035287779473825984
994,0.05245082734935998
995,0.01686162269785963
996,0.07360774818401937
997,0.01686162269785963
998,0.07360774818401937
999,0.1282420749279539
1000,0.05245082734935998
1001,0.04108843537414966
1002,0.10803059273422562
1003,0.1893305439330544
1004,0.08241237764445848
1005,0.13743890518084068
1006,0.022891915386844392
1007,0.13721744667303407
1008,0.03925845147219193
1009,0.035287779473825984
1010,0.2199248120300752
1011,0.01686162269785963
1012,0.13721744667303407
1013,0.10803059273422562
1014,0.05002605523710266
1015,0.13743890518084068
1016,0.035287779473825984
1017,0.021137469586374694
1018,0.04007235285932934
1019,0.04108843537414966
1020,0.07360774818401937
1021,0.13743890518084068
1022,0.1518987341772152
1023,0.03164556962025317
1024,0.035287779473825984
1025,0.13743890518084068
1026,0.01686162269785963
1027,0.19982810485603783
1028,0.07360774818401937
1029,0.07360774818401937
1030,0.06725274725274726
1031,0.015742128935532233
1032,0.13743890518084068
1033,0.022891915386844392
1034,0.04108843537414966
1035,0.021137469586374694
1036,0.04007235285932934
1037,0.021137469586374694
1038,0.07575757575757576
1039,0.07360774818401937
1040,0.05245082734935998
1041,0.06725274725274726
1042,0.035287779473825984
1043,0.035287779473825984
1044,0.01686162269785963
1045,0.19586840091813312
1046,0.035287779473825984
1047,0.17400162999185004
1048,0.035287779473825984
1049,0.01686162269785963
1050,0.05245082734935998
1051,0.021137469586374694
1052,0.1000429368827823
1053,0.01686162269785963
1054,0.1000429368827823
1055,0.04108843537414966
1056,0.13721744667303407
1057,0.08978328173374613
1058,0.11345646437994723
1059,0.13743890518084068
1060,0.07360774818401937
1061,0.021137469586374694
1062,0.022891915386844392
1063,0.035287779473825984
1064,0.05264969029593944
1065,0.16954022988505746
1066,0.07360774818401937
1067,0.13743890518084068
1068,0.04007235285932934
1069,0.04108843537414966
1070,0.021137469586374694
1071,0.13743890518084068
1072,0.2199248120300752
1073,0.01686162269785963
1074,0.07360774818401937
1075,0.01686162269785963
1076,0.03925845147219193
1077,0.3333333333333333
1078,0.2199248120300752
1079,0.035287779473825984
1080,0.027864855451062348
1081,0.13941769316909294
1082,0.04108843537414966
1083,0.047520661157024795
1084,0.082687338501292
1085,0.01686162269785963
1086,0.05245082734935998
1087,0.19982810485603783
1088,0.19982810485603783
1089,0.10032017075773746
1090,0.035287779473825984
1091,0.2345343303874915
1092,0.25263157894736843
1093,0.16954022988505746
1094,0.04108843537414966
1095,0.07360774818401937
1096,0.2199248120300752
1097,0.10032017075773746
1098,0.19586840091813312
1099,0.10032017075773746
1100,0.021137469586374694
1101,0.01686162269785963
1102,0.25263157894736843
1103,0.102803738317757
1104,0.07360774818401937
1105,0.04007235285932934
1106,0.035287779473825984
1107,0.05264969029593944
1108,0.21956087824351297
1109,0.25
1110,0.2345343303874915
1111,0.03925845147219193
1112,0.05264969029593944
1113,0.06060606060606061
1114,0.19982810485603783
1115,0.047520661157024795
1116,0.07360774818401937
1117,0.04108843537414966
1118,0.03680203045685279
1119,0.027864855451062348
1120,0.01686162269785963
1121,0.022891915386844392
1122,0.021137469586374694
1123,0.1893305439330544
1124,0.10032017075773746
1125,0.01686162269785963
1126,0.10803059273422562
1127,0.01686162269785963
1128,0.01686162269785963
1129,0.13743890518084068
1130,0.1394736842105263
1131,0.05245082734935998
1132,0.021137469586374694
1133,0.05245082734935998
1134,0.13743890518084068
1135,0.16954022988505746
1136,0.17400162999185004
1137,0.05264969029593944
1138,0.04108843537414966
1139,0.04108843537414966
1140,0.1394736842105263
1141,0.07360774818401937
1142,0.08236594803758983
1143,0.09703145768719539
1144,0.21956087824351297
1145,0.1000429368827823
1146,0.07360774818401937
1147,0.06272882597022211
1148,0.1394736842105263
1149,0.19586840091813312
1150,0.13941769316909294
1151,0.05002605523710266
1152,0.06272882597022211
1153,0.01686162269785963
1154,0.09703145768719539
1155,0.021137469586374694
1156,0.028416779431664412
1157,0.035287779473825984
1158,0.07360774818401937
1159,0.028416779431664412
1160,0.17400162999185004
1161,0.04007235285932934
1162,0.04007235285932934
1163,0.09703145768719539
1164,0.04108843537414966
1165,0.08792965627498002
1166,0.04007235285932934
1167,0.035287779473825984
1168,0.035287779473825984
1169,0.07575757575757576
1170,0.035287779473825984
1171,0.021137469586374694
1172,0.10329670329670329
1173,0.1394736842105263
1174,0.15151515151515152
1175,0.04108843537414966
1176,0.1394736842105263
1177,0.01686162269785963
1178,0.07360774818401937
1179,0.19982810485603783
1180,0.13743890518084068
1181,0.021137469586374694
1182,0.13743890518084068
1183,0.16954022988505746
1184,0.01686162269785963
1185,0.021137469586374694
1186,0.29411764705882354
1187,0.04108843537414966
1188,0.3795309168443497
1189,0.13941769316909294
1190,0.021137469586374694
1191,0.05002605523710266
1192,0.021137469586374694
1193,0.04108843537414966
1194,0.13743890518084068
1195,0.035287779473825984
1196,0.06725274725274726
1197,0.035287779473825984
1198,0.08792965627498002
1199,0.07360774818401937
1200,0.01686162269785963
1201,0.1000429368827823
1202,0.19982810485603783
1203,0.0
1204,0.06725274725274726
1205,0.01686162269785963
1206,0.021137469586374694
1207,0.2199248120300752
1208,0.05264969029593944
1209,0.07360774818401937
1210,0.04007235285932934
1211,0.1000429368827823
1212,0.1518987341772152
1213,0.1000429368827823
1214,0.08236594803758983
1215,0.17400162999185004
1216,0.32558139534883723
1217,0.01686162269785963
1218,0.07575757575757576
1219,0.16954022988505746
1220,0.035287779473825984
1221,0.06725274725274726
1222,0.04007235285932934
1223,0.13743890518084068
1224,0.1000429368827823
1225,0.01686162269785963
1226,0.01686162269785963
1227,0.19982810485603783
1228,0.01686162269785963
1229,0.07575757575757576
1230,0.04007235285932934
1231,0.07360774818401937
1232,0.07360774818401937
1233,0.07360774818401937
1234,0.035287779473825984
1235,0.10032017075773746
1236,0.06725274725274726
1237,0.01686162269785963
1238,0.04108843537414966
1239,0.05264969029593944
1240,0.08241237764445848
1241,0.04108843537414966
1242,0.035287779473825984
1243,0.05002605523710266
1244,0.07360774818401937
1245,0.01686162269785963
1246,0.16954022988505746
1247,0.16954022988505746
1248,0.1000429368827823
1249,0.08241237764445848
1250,0.07360774818401937
1251,0.328125
1252,0.035287779473825984
1253,0.16954022988505746
